query_id	passage_id	relevance
q_5d1085805c31f74fae74	p_867114afa48018b4dd07	1
q_5d1d61607bbcb9154a4f	p_64d9c2ea75cbfd5a6c9b	1
q_5d2f13b004ea814523d6	p_8d7d5726a448d53ae3ff	1
q_5d485f2d32dc590b7b34	p_fed1d2bb28674bc59870	1
q_5d5597dbb9c7b5587b91	p_d98961482f76f8f4a9f6	1
q_5d924bac6afdc7b9941b	p_7eb89cf6001a35c6ad09	1
q_5da2366bf0152c2ac947	p_0e688f6d92d1e9e6178b	1
q_5db393aee504094a68f1	p_25919f275bd78ed724be	1
q_5dc7f4407c8c7aa73f16	p_d61022375b3bf3a715a7	1
q_5dcf5db48f936b967b93	p_89144422784f5681e508	1
q_5ddde9b9b818dc3bd72d	p_ba2d2a004b37b84fa7d9	1
q_5dfeb0800ab5e86a25b5	p_4ce18e23569eea52b53f	1
q_5e51adaccd6df1752092	p_cef5c0a402cae1b81e9e	1
q_5e759cbf19c91317e39d	p_f3e10e464533cacb8509	1
q_5e845a1ac325d245aca0	p_64121c4bbc4f2c1bcf36	1
q_5eda5ad4f179533b25d9	p_4c938468e6a754f13abe	1
q_5f17e9c39d97cf4a80d7	p_f7d406ef2c616c0c399e	1
q_5f5ac5f98900d854b77a	p_7bfe402ac3bd6b836b28	1
q_5f709387d5447d845f3a	p_377b6c90360536e3b390	1
q_5fd75089089960f3ec4c	p_cba7f9544570a60f3ac8	1
q_5fe26835d05be5839b73	p_507dba54e9eb2023d03a	1
q_60b21e257025f14c70e1	p_1e48a18057c35c30d730	1
q_60c71d669d3730a928f2	p_2654de70447589604744	1
q_60f4994608e75a83759f	p_0260fd4d35bf1f64ffa6	1
q_6100945deff136044ec5	p_73a1abef39b70f83b656	1
q_6101479ace1eebdb7b9a	p_159667290c70aa080852	1
q_61088e5e05af744f3a0a	p_e8298b252ed53f7eea1e	1
q_614c27b1d3be7ff26795	p_5beab21d8a9c6dcbcb8d	1
q_614cf264fe66c6284acd	p_fcb8dcf2543495a57826	1
q_6167a418b8472af3e451	p_46a12560fcbaa8daaff7	1
q_6172868b1305566985ea	p_589b57ebe63bd5e21699	1
q_61d796fc42d6aa7e9993	p_3ff0a54e245afaf93eb5	1
q_61f588bee5ed57f15bb5	p_9baa8f6782e1e9ed7aaf	1
q_62426e3467b3e7c53513	p_ff0c8bab2e22ef6da13e	1
q_624b014ac50c63928249	p_78715d4a2a91a49fca91	1
q_62ae6e1ee0be8ad88073	p_beec5366da653fb01182	1
q_62b0a2a861079e556b82	p_42524a4d6eb483160b8d	1
q_62b28c1373cd88d0e584	p_de982182728a75211a96	1
q_62e710fff8b89029f725	p_42531e69236ff4dd9331	1
q_62fc284110e1c2ba5640	p_1953ca0776bac0647d2d	1
q_63502029197ace24f8e0	p_9d0e74c74f9993cd97a4	1
q_636034ab864c53856b74	p_8d71f07fd2e173f142d7	1
q_638b9133ee983eac7127	p_ed0555fae9c2789da3ba	1
q_639f9ce93f1d05c16ae9	p_83dccaa8e4e8f59e4324	1
q_63d1d97e18febd644f93	p_1f0e2af3bd14d95b9ab1	1
q_63d2d8fcaa0a09663bbb	p_b8aa3630fed8e7848adf	1
q_641281269575361dcac1	p_2a3bc64fc5d10193db06	1
q_643f2b188f68e6c690b7	p_927f3f1c2fbbc68d7b28	1
q_64ad675ba8364c9c0382	p_08e813d4a01fa6f13c64	1
q_64c2d27621bdc8bfbf75	p_69e4bc7777f5e4902b0f	1
q_64d0b70f5a6cfa02f9a6	p_710e4ca93e6bdea672a7	1
q_65077444b0cde41b929f	p_488bc3a066387c4244df	1
q_65690a2d0cfa6e27519b	p_913662d12cbcf55729ed	1
q_6572a37ddbddc3584c73	p_36f0778fe41a2b43320a	1
q_657e9f3d701052f1cf34	p_73c7a3efeb3d9892e3ab	1
q_65c1f510bae0abd03d64	p_f3579f0e946b2476bdbb	1
q_65d46b9b21b7c49be981	p_ea0de04ea8e296c0593e	1
q_65eb2933a3972ebf8485	p_1eb274b301cbd0b87a01	1
q_662c7a46f4b816f64b07	p_9bc80ad85871440026d3	1
q_6638bb0ddf4a41f05844	p_4dc1516031bdfa15095d	1
q_6694a99210d681a8b6e4	p_c53543c4f48fc96dfafd	1
q_669b966de64f725c268b	p_9a048992d3ae64d9e7e9	1
q_66adc12594b8c76de80f	p_5237ee94a12367d81fae	1
q_66beb3aac6102e2e1884	p_f345018a68275c70dde8	1
q_66d5bf380a2e60ef49fd	p_46a676d7d8491f4e169d	1
q_66dda06fba2ce0a5a432	p_aab5d8c32a9e4d948752	1
q_671ceefdbcc442e455d8	p_354a7d8ff8920d8041c4	1
q_6728bc5f48cf35bcaf8c	p_5be64c902d5befe79a4b	1
q_6762922e1122000796b9	p_ab644840e6498a6bdbea	1
q_67e6398a31c474077b61	p_2f2e0fd5472af8c36238	1
q_683d75a0354635fd40ea	p_f74cc23007d0f6fd2682	1
q_68442bb90ce5e83a7a2f	p_a51312f81cb4375877be	1
q_6845980f99027164225f	p_48f4e2954353cb0a2b1b	1
q_6849ba77bfc77213cc58	p_debb3cdf38441bf42c3c	1
q_684a2487e2a3f0523099	p_9ffbf819bc7da266efb9	1
q_6853587264cbca0da991	p_d6f00ca173545691e1fc	1
q_686dd5a742f8baa407d4	p_2339c63c75a6f0481194	1
q_6870952ebef814971a45	p_879e85dba599c5c09484	1
q_6873c315f7aa28924e4e	p_99be9dfcd5591fbbf3b3	1
q_688c17726ee6285cccb0	p_1ef09da499a4dd63e5cf	1
q_68b4083e645c716d87ef	p_8d51b37c0a712e8f487f	1
q_68e10b442540e979b056	p_3095b8accff07b8fc7d5	1
q_691067653ba05e2e2098	p_8fef92b0744d2b79ff3c	1
q_692fa37eae154c707f7c	p_2e36610332aeb0a313c6	1
q_69386ed61ba09fbb0a95	p_cb81abbd0b56408fc38f	1
q_69390fa32abd966bb912	p_af4eefee4b13fc7a8d0f	1
q_693ab1f3ecb016573370	p_ba0af3f2de9361f7e1c4	1
q_69c2e323a6523351c764	p_44f07ac427bcd1058452	1
q_69c86f49b22bbe80a0e7	p_9f2ac60b2a049dd643e3	1
q_69f8e47ad743693734c1	p_7c7411aace3bd11aeb1e	1
q_69fde57df8f424e17661	p_fe3a356399d8851d3753	1
q_6a28632250bf2d9fb025	p_0cfded87c93f3b37d4fc	1
q_6a4d3d8c401b27aef0b6	p_0277b048d5d40eb62214	1
q_6a562c0485b96fbdfabd	p_992998ddcd0945e4f44a	1
q_6a771f53e09ccaf16253	p_132826bc658a677df1e4	1
q_6a921b6d5ec157b61101	p_462b6031da4376867982	1
q_6abca1fd208f7b8dfbf4	p_eeafe884fab5bfbb2cea	1
q_6ad1c58cd73b3b7042b6	p_d1925460d6f6ade876b7	1
q_6ae2a85d487bc71e6b92	p_422e28d66f23b4a9dae4	1
q_6b1e95b57fdde034d33b	p_76ec4c37bc4a7645bd5a	1
q_6b21a03ef3c6ee985690	p_3a9042e3a5f4c3332ebf	1
q_6b34d0fbd41ee892e179	p_22797bf04a3b1dd1e1b7	1
q_6b8c0ea8130d7d272e3a	p_09c673e67ec2db48ba86	1
q_6b996d89b7049a1ccea8	p_4eb9f96431762587213c	1
q_6c2c8ce026a087acfcac	p_8163015a37f870851e71	1
q_6c852d331b4cb01be8f2	p_702c781164e5cf16e388	1
q_6c8bf7cd9f8596d2ea6d	p_0393220bf95e21aa18a7	1
q_6cada584a526529bae49	p_97fbb496e36dc0f2f151	1
q_6cae4dc78b8d997ab5fe	p_ed71a91cdb6e6bffbcba	1
q_6ce44ccb24189842701e	p_69372aaa21501007cdce	1
q_6cf32d2be0381fdf1d69	p_88e19d9e6a1962c8ab49	1
q_6cf985aee5fa8dcad451	p_dcbe21ee5bbdf14c7865	1
q_6d15c36611cf69ef7a7a	p_974be333c2cf3c6a223c	1
q_6d3995b5ddb625464341	p_d085801552462028fde3	1
q_6d59aa2f6a031719789f	p_82d3a9fabbda9704502a	1
q_6d7b7bd50846fbff95ba	p_1889d6debbe37b7c6b00	1
q_6d83304b1350108f8657	p_642709092303b9b42377	1
q_6d9360b6541694ca1b72	p_21d5c40e416c5e6a05cb	1
q_6dad94ea492dedcc25c6	p_b2a4c82f6a778f7fdb35	1
q_6dd119ed01bcf38289fc	p_a98612bfb4c7202e71c7	1
q_6dfd55ef4e20de04d779	p_e2d69bf4babb5dc4dc73	1
q_6e1fcf4f57accab4db19	p_599fd0f30313bcd6299a	1
q_6e2bf51b7b69345a4cc6	p_45f737b04574e37aa9ac	1
q_6e3ae1199dc57632a4e7	p_9aca6e5467007b53eadc	1
q_6e45dfdb8766bcb957c0	p_c8b0c6c461683ec2d9d7	1
q_6e4db6207891a033fa9a	p_60c961ab63d387a4c3e1	1
q_6e5bde772bde66934d5f	p_ab7944182e47934599d3	1
q_6e98ba8537900c3e9cb5	p_9376671915047bc9f9b1	1
q_6ec47f96b0329c7a6b44	p_39ea15c8b5b969528ec8	1
q_6ee57f1b5fc40530461d	p_c628a8efeea186c89a81	1
q_6f1091e93fe2e15d3fba	p_43db0150a1216a2e8df3	1
q_6f10fc1ecf99bb3c2ad0	p_195b8e34272114223ddb	1
q_6f2243ae671ff1095d2e	p_de0063ef396fd685b6d2	1
q_6f26db96c2d857ab5c7a	p_e822f6c9aff131fce9d7	1
q_6f30d1767bd823bbd286	p_7aef529c4a5fcb3a3f2f	1
q_6f40f21244e0f9672b27	p_8c44702f85e5101116cd	1
q_6f577e4b6bfd85e2a88d	p_96a04a75f633f4c94a13	1
q_6fbdd056c4e84db6dadf	p_9ed4bc7d11ed5b598fbb	1
q_6fd1d2ce2c28d4062ace	p_16846bf927c94704c567	1
q_6fe45fc6927d56d8fae2	p_8423d8f804a0ac7f148e	1
q_6ff400db1a5158882e33	p_24783df1c47e0f6ccd00	1
q_704735b6953f2347d1d6	p_f46b1e580c6e67059864	1
q_704e6f9b7b29b7077c43	p_243ca1fe566367c16d52	1
q_707dce59236d0f97e823	p_c922fad33cbee94b47a5	1
q_708c619461b2d1a61343	p_da132e7de52a24e476fd	1
q_70a6b49cce18228ba298	p_3b71644f6cd877bb51ee	1
q_70cc067e18928f17742a	p_727c04767434b4637132	1
q_70ecf69bda2a36e88588	p_aa44b3b24f2ac786b3a9	1
q_713952bfce6c8a181a44	p_56407d4854e637d940a3	1
q_7187848bc3ea163995a6	p_882048140cb4de341ec4	1
q_71a25ffe556aa2fa3934	p_ae675ada4aced4afcdd5	1
q_71eac2837c0910989afa	p_9963a394801232a19d9f	1
q_71ef985c6dacf0901b2b	p_1caa5cfa27050144d2a6	1
q_71f0bca58abf91877dda	p_b779dba313210144df6f	1
q_71f304152181f4d64c51	p_4285e972198b7770b244	1
q_71f8290018d8fafd8aa4	p_34913e54e052d128b76f	1
q_71fa09bc7ffe62eb05b6	p_b1ae705cf75314102593	1
q_725a9ae645ed2cb1fd98	p_f8cbaafdc3ef2fc9de39	1
q_72a3041a3c7f49f58c87	p_db6c8f00af8c4b3da71b	1
q_72aebf890c14b65f542d	p_c764ed52cf18e5926009	1
q_72b72ca7cf8a0f0e9af8	p_1361b49230ce2116fe0e	1
q_72e8f3d0910096b37598	p_0cb1a6e26b6563e537e9	1
q_731969ccfb6174030ca5	p_d28efe744c26b168971d	1
q_733c6c61896f7bf980ae	p_c04f7c9853e0c6cf65fd	1
q_73a4c97cf85550592bd4	p_5e47165fd406c09a8dc2	1
q_73be6f778ee75aaa160f	p_a5edd1fcc68310f52699	1
q_73d2049e9a79301cdbe9	p_d474bfdee58ea785a605	1
q_7429abff55ee4f3bc23e	p_8934803898ffc485ae94	1
q_743453f07592f018d1ca	p_aa895fcf7be0b2923581	1
q_749ecfcae3604230401d	p_b0a39381c660c4c0d386	1
q_74b43fa75977d48f7a09	p_1525f6ec9f1290d57a2f	1
q_74c3cf5f1730167d3673	p_850e23abdbd4fdd82acf	1
q_74da311b75990e596ee8	p_06f2f66b6d79ccc172d2	1
q_74f2b961e95603a97b1e	p_ecb617aa1edfb2187596	1
q_74f551dc81c56435e149	p_a4c9c91de75363cc9add	1
q_74f5b325a34143f64570	p_35ed3c631de0378d307a	1
q_7510aabba5f0fe111e6e	p_6872a29abd991da9cb81	1
q_75162749e8d9d4147db7	p_c63461311153515f538a	1
q_751aa33da5580748de05	p_5cf49b341305c89c62d4	1
q_751d17b5fbb69b6b5011	p_97ca4e605c2426029b2b	1
q_752f1685e8bbdd41672e	p_c37e9abac51f05915117	1
q_753ac6edd650c25ecf78	p_c26d7b1d0a914eeefcfa	1
q_754931fd59e96ee3d693	p_0f4406743d17f3f2de02	1
q_755272db09fd69824347	p_8aebf75e5b49d1e7ec32	1
q_759481f38cb74de698e6	p_98d61822e92e12658ad9	1
q_759d5ff69e1517d6208f	p_61aaf7b27695a03c2f97	1
q_75b93a04f86335a5d3a3	p_79eb219765b2c65d39ae	1
q_75fb71b4655aa5e0e25f	p_509d26af5e7973d6dce5	1
q_760a684d08c97e388c85	p_22cb6b1bd4379d13e45d	1
q_76561aa0a1565e1c0095	p_bd27326c91f52b3fcd2e	1
q_76ba7f5d29d78fe113a4	p_deefd2309d7c5cd00709	1
q_76df38abd6bcd1bc2cb1	p_f71148ecdfb1ef6a61aa	1
q_76e618de054db3fd72d3	p_527d5abe1bd98f3edfd7	1
q_76f4b68c25692cbcfb34	p_2c6fd34a2645e99ad495	1
q_771b989d5bf14a5fd3e1	p_f153a7d2effbb677caf0	1
q_77738d7e9490881e4a54	p_fb389308267301dda7f7	1
q_777e43adb25861e7e002	p_cb48014a9ce6a4448067	1
q_77aa1fc2eb84e573aaee	p_85e933ced4238a2ce3b2	1
q_77b613f72e8c24452b62	p_21a665b5be8f513e9996	1
q_77e92c504e53157d26d0	p_33e8630507e0b4afba31	1
q_77f1a80d069f34554b4a	p_090d588e54e2e1f2f9d2	1
q_780581165eebe9fb8fb5	p_e0be8127e2cfbf2bbb60	1
q_782e31d77fb873a43757	p_4c993e04757cfb3e9569	1
q_784c25a6bf013ba8f0a7	p_c2d8cb404a5e22b8da96	1
q_788c8793a22d23b07457	p_8a8fd2f076bb150ed392	1
q_78f22a2999c59fe2f6d1	p_a9aa3eb5d698d7572e31	1
q_78fc10b7d2e169ba7248	p_8b87ba20d23a662336e5	1
q_794ec69a9d9017998b4e	p_829f0301764c3628bc5e	1
q_7958bbaabe844630e8be	p_1a0a04e00e9dbc66a3ca	1
q_795f30bd3fef85ff2eeb	p_ba312b5761a1baf465db	1
q_796084472fe8fda5b6a7	p_ec94cb2dfedc462f5e5d	1
q_79784bc9756c06bb2568	p_a934860bfc44ebd1a92d	1
q_799a22faf2ef7e6aa783	p_493dd3edd8dfd4484157	1
q_79f3988375b81cf13e20	p_219caaf79a3fe99554e2	1
q_7a0e4779397ea4cc0c78	p_80f57bbe086fbd6da6ae	1
q_7a16ba8209e2a862ea3d	p_cb798ff4e3886103ab7f	1
q_7a46b4a77e2beacc6f7c	p_d1f503d75eca925b4a7c	1
q_7a4e15c2a58707cc0454	p_851287588498cd64a162	1
q_7aab368ea63082fb613f	p_2501946ff46013542bbc	1
q_7aadc692d8ff2f71a495	p_d85bf3bf758dc0dc5010	1
q_7b00e3499ce429b8f7ef	p_4d9201426e4ff0ad6868	1
q_7b1e8099453803cadcd2	p_ca3967f215d35920495c	1
q_7b2d59c19b0357866634	p_8d76ccddfb4bace475fb	1
q_7b39023aae381a4d6af5	p_bcafbc510fd9df497a57	1
q_7b55e987292f03aa60f0	p_b6ef9e578c17bdb25f6a	1
q_7b808593ddf1277e8c35	p_a16bcf8abba8efcfe7ae	1
q_7bba0be1fefb741e7747	p_7970e29d25f6bc95c12a	1
q_7bdbf5f193968235930e	p_ce996bf2a1ce8d8da342	1
q_7be2848dc33fd945f186	p_3de6cd56751042fa2fe8	1
q_7bfa228ddb8506dbfe89	p_429fe05c4cdd42e61d2c	1
q_7bfa7c5b89eef354e336	p_ab82f227f9fd6ffa885c	1
q_7c16708f7e5805468d38	p_7cff7cfd1718a5b06772	1
q_7c2a9884aec442a79058	p_cc6735aff15f27707bea	1
q_7c386155c4c83972624b	p_2a858206248de8f32e11	1
q_7c84d1b34104adbd0e4c	p_ab56845e9ad3c841defa	1
q_7ca344e78cab916564b5	p_0834b3ff96c9fcecf549	1
q_7ca78b3a8d38cd1ddf76	p_018daa09bb93a5571604	1
q_7caa926aa32d103e2b8f	p_72edabc92aee78a006de	1
q_7cbd83bfcdd1d37798b5	p_2ae3dc74da16d3e861a2	1
q_7cc079837e613c6a836e	p_d7f6dbe508fd5d5d80d2	1
q_7cc134fbd9019673b3ea	p_1027d94906a5d28b41ea	1
q_7cd494b1682b002c84f8	p_4bc1d91a3a7405f34987	1
q_7cd91ab2ef2639838717	p_792ae4fc4e1215cbad64	1
q_7cfe72766d869b68ba25	p_5a77c5be9560af09a8e7	1
q_7d01c86e30551a7eec1e	p_d1b9bc3b2d9befc5c20c	1
q_7d13845efe131ce693e4	p_955991ecfd677be2a78e	1
q_7d5f438522838704b138	p_ff99e6300d0f49a2308e	1
q_7d905f3a103957f1787b	p_a0302e0ae3bf5ef0f63b	1
q_7daef511982c91e3aafe	p_ea75666348b58bfed7f6	1
q_7df8a8b63aefc934ac17	p_0c23069773024abcafb1	1
q_7dfe33472e74d91d9fd0	p_9d3d0e27d29b31950ffa	1
q_7e0dc83b7a5d422743a5	p_a7a6fd89795d74cf93cd	1
q_7e4e677fb93b1c9d6206	p_448edab141ca03010f36	1
q_7e5bf3bb5942e76a191a	p_bda320f60a4bf7eb3964	1
q_7e68140c675147bf14c0	p_60e7159b2e161ecd6b7e	1
q_7e8c62b6ae0b1b155e7a	p_689b2f4320a3a3abd653	1
q_7e90c35f2590ecdef571	p_a30a0a210085259fd8d0	1
q_7e919670c0414af31a42	p_c65dd7ebccd98f6bab73	1
q_7eab16535088db95fff7	p_8892420bd65aa2bdb944	1
q_7f0d5749d5c5b25967a0	p_926e0cfc30996f6bb8f5	1
q_7f1400580642a8f52110	p_892466619f630c02fd16	1
q_7f2d33b12d95823a4222	p_93dba06fc726caabbdee	1
q_7f425932307533da017a	p_b4df01dc7d19b9e35070	1
q_7f48dcb4bcc4e9fafcb7	p_08b0160ccbd376968219	1
q_7f5b5678629e91c76203	p_ae3ca2fcbe974213f0c4	1
q_7f9dae33e8700b270489	p_434d35a1c0afbf37caf2	1
q_804c7b3c580b6fd1a0c7	p_5280f556c22f6e67307b	1
q_80531c26975819721fd6	p_5f4df4157d132360e99b	1
q_8057e0c2c40444fa0526	p_7dd56da6d85aa7a2b815	1
q_808373aa841d5e59bde5	p_58b7319c5b29ffe0d818	1
q_808b0ba54433b81234e6	p_39268ed5fe18dd98848a	1
q_8096ca884a60fdb9947a	p_9e0a8cd0db9ab4693244	1
q_809f9ad870f522c92412	p_8acf718e6818ecb4b54c	1
q_80bf0b3172ac9c65bdcf	p_17e1a8416f4d341c60e7	1
q_80c9516f7ba5167d6cc6	p_2835de7919248e0bedce	1
q_80d70fa07d08763f56b5	p_ea24d1d7434207ee1c8d	1
q_80e97782208f97b272be	p_1d39f5171fa5f8dd8f32	1
q_81251e8d3d0c44ed2848	p_9fb6b9049c97473c5b8c	1
q_81292dc5591521d8fdfc	p_b4940f95c2481ea9e881	1
q_8169d72f005ef2b3a3c5	p_228ce92ce7731533949b	1
q_818ab1a4c27b1ad06ed2	p_d84995ca34d7e2e80db2	1
q_81c0e87b52d002d261d7	p_ffe2a48354fcd029d28c	1
q_81c7e6ce8b5330e532e4	p_0741cc4ae66126a9fd3a	1
q_81d3ea0d1f1dc9282204	p_cf94b77e897a364f9e7d	1
q_81d45d0b5dfee785b940	p_77198a0daa6f47ca8948	1
q_82137582a30f50df4b9c	p_fac72ff66db7c93326b9	1
q_8231fd2e076a43e24f8a	p_71b3178aae7ad1b93d9c	1
q_82441ba18a470d271ba4	p_fa6bf3f6ad248b9c4b0d	1
q_825eeb1ba414288fcf2e	p_212edd64f69bd71c89d3	1
q_82746fe4b55dd6137995	p_fc011b39a76b69278b39	1
q_829d51908d9b023aa102	p_6fb7086e998de1c2e422	1
q_82a062783eb028018041	p_d56a8397359618d41046	1
q_8367b46a6e7c8df849f2	p_c37716b9279af253d965	1
q_8377bf1b1a162a40d1ed	p_8679c7725a92b19cfb7e	1
q_8381fb5748d7bdf8b23a	p_55410547870852e6f4d0	1
q_838b137fd1a4481c68e2	p_0a46e8fe55fa320747d6	1
q_839fe39428b6c9a079b4	p_976a864b52d7bf6b7f5f	1
q_83b56aaee4112f49918f	p_9df4d92276e6a5f6080a	1
q_83b74d7f0ba556b50b13	p_c5d29e588e133164599d	1
q_83bdd220741e30771fb0	p_e74d4d22d66f58416617	1
q_83fc73a1660c1b54b7ac	p_3c82aed827933031901c	1
q_840dc6aa5756c4b4cfad	p_72d1251e10340965e1a9	1
q_8417eb521aa541143081	p_99cd54385ece4681a3cc	1
q_844748d4d248b25fbe74	p_36328a0b528438d579ea	1
q_845bd691b75ff3191d5f	p_9e6197313f91b702e02b	1
q_846d10c14409bf8a9e9a	p_ed5775b88b2171a5f073	1
q_8480551fd852eaf82275	p_b55e6c9fae6678496737	1
q_84e3a7ee7a92f12a6622	p_06d40fca569355d827ac	1
q_8523bfe1b8fefb66d516	p_ce531cbbd477415cea08	1
q_854462378d496debb97d	p_ec6f0c433e7ec21c3a0a	1
q_855fee52958f2c6142c8	p_ad5a269299084a8c58a0	1
q_8590bfd7d33662a4d8e0	p_1144e03952af15b6c213	1
q_85fe79a535fa4c7d3fac	p_54f67ab13993da30cad1	1
q_85ff6e496b09b9250a37	p_981d7c5620a9e25ff234	1
q_863f00a88c2e9bcc8708	p_fe6c150ba524e8c908a7	1
q_86aa89e06e2a67f5d34d	p_fcbf9fda6c2d92771075	1
q_86be539a55b72a3057b2	p_6620d0ea39a1a5d83c44	1
q_86e34e4020eadee15c48	p_f4dabf68ddce950fef40	1
q_86e5dc5031f91d754961	p_ec1e06b64759f59b53b5	1
q_86e7328e0f5e033edb8b	p_524ac76bfd5ff420ecef	1
q_870974f7fd07d9d8d810	p_b1407a25094aef1cbe98	1
q_87099b2769e2fbfdff1c	p_41c49c329ebd30285310	1
q_871e781c7c1e353434f0	p_48842a5c653dafa26f48	1
q_872462073ce074d73970	p_fd4008ec72334304da2f	1
q_876657a3274ab9b3f1e4	p_ee99245007f92f0daf62	1
q_87852bce7a01fc87900d	p_af957a51c0a60ea80307	1
q_87d2845ced1837720961	p_f50cd50482e5bd9dcd74	1
q_88093e40a12e4b4cbbe0	p_e597ecdac51ae59014eb	1
q_8817fbae28411ac1c4bc	p_5744780f681446e722a1	1
q_885ac8c538282c41aad2	p_433b38502f3366af2b0c	1
q_8877062b3902d63272d3	p_9ce12f12866d52158aa2	1
q_888113936733c6e926e2	p_44a83c848b2a9d36dea2	1
q_888fad542456bb7d05cc	p_ef17854dcbf1d5c3fcb0	1
q_88ae3578e17277f987a9	p_f6a2242a288b6d439e39	1
q_88ffb702fe5e944f52c9	p_8ab1c487f4e88acc60ad	1
q_89303090fa4552ed3691	p_d31028803751c5cb7a48	1
q_8938e2f03c0eeb62af00	p_11d92314389b21fcc7b2	1
q_897a50f8d3c8cfea699a	p_ef8c537150a256386e9f	1
q_8986121d8deb5cb3fd26	p_474167647867fe816ec1	1
q_898652502526f56772a6	p_56d0d2b667fb2afc6817	1
q_89ec8b9a32b214e7fc26	p_bac8b09778da7b8d2937	1
q_89f0da069792795a9224	p_088a5f77c09a5b87856c	1
q_8a41cb536dbce4fef6f3	p_92e936a2de3c2b92acff	1
q_8a51df3c3f7261c0c2ff	p_9aee74da5912681dd760	1
q_8a84e0cfbed07934410d	p_5ea10360fd28db7d8767	1
q_8a8afceb143b08255550	p_a1c5c8abf74ab6a4439e	1
q_8aee2485b1e7125485e7	p_b3dd7375172cef2ad063	1
q_8af0c340780261809113	p_0e55cfdb807d445454fb	1
q_8b0a1d41c249f00684f6	p_fb8e416e980dd0baf84f	1
q_8b7081da9d124775a9cf	p_b341119048d63a1451df	1
q_8b759220c31a92ae2515	p_de516b0b15b804be4677	1
q_8b7c0f686648a89d6e8d	p_a48ba719d307585d1eff	1
q_8b9a4a6380450564ad5d	p_fe179ce9545394c85dd9	1
q_8ba5488d5653ec4f033a	p_ca82eff0808b14917459	1
q_8bc3f29046e1ce3178c8	p_34c095eec48ea4129643	1
q_8c1560f43a8c70326d39	p_e563f627248f440e12d8	1
q_8c1d676d6f400f684f6b	p_1df52a04fcf264032cda	1
q_8c71d01909065b5add37	p_c87a542d774d17aee1d5	1
q_8c7ee914123c5dd15b7f	p_f8d226b70e386706d7c3	1
q_8ca1fc92a52b80591957	p_3ba2c735697951f5220a	1
q_8cb1df572f39b41073de	p_5d64f027a69500c0786e	1
q_8cc930967c433f3f14c8	p_453c63e2175d623c30b1	1
q_8cf8e82220b00464f63e	p_bf262c9c40241d67d540	1
q_8cfc2356da7dd192d5a3	p_1d35ab10f225f68d8acc	1
q_8d7e366a38bf21a55cd0	p_67db85a31df56cbb9121	1
q_8d9375b7e95bcb596027	p_c058c89b29af0e7a6e46	1
q_8d94ed8f622b4b484184	p_535eb52d51200b8b0724	1
q_8d98431cf4b899f8925f	p_7bfbf4cf68c672c2f8f9	1
q_8dab0db79884bcd26d01	p_e9fc24cb83a45ea8c0a3	1
q_8dd541baf169526ba1e0	p_46b6d81f78d48c3e5895	1
q_8e51723895af24866f59	p_93b7237003733e185e9b	1
q_8e75f3e7687fe8e73a17	p_1473954f75dd6658b3d3	1
q_8e7f4e0d6f4daf7a5b4a	p_a0c5953f0b769b30d0ec	1
q_8ea444af5e00cee48dfb	p_df9713c8717e7592bb96	1
q_8eb47cef693a9cf52e15	p_0b8c1e21ef1da4d10b4a	1
q_8eca331efbe77ae61d76	p_d452823840e622dae3b2	1
q_8eca5366acc8affeb10d	p_9aa0ead0153792ef5c61	1
q_8f074183b01aa92c105c	p_07f4a7f9aaa81f1d93d3	1
q_8f19c59d4e3b0e6fa9ac	p_d9503da483f7b4cfdd14	1
q_8f9f0fa611ebaff1f4f4	p_40a9177b766b6839b9c1	1
q_8fb83d4f85a1bef89290	p_fae9a852d4c851047ebf	1
q_8fd5b08592fa70bbc621	p_e7c959669252a1dde3d2	1
q_8fea19ad2995aada1e8f	p_bf2f9be8d96d3e163a32	1
q_8fedd6de02fa259a218b	p_71a4017e8a59d30fa601	1
q_900f4c80e6c2c6efefdc	p_a1c8e4c2c6a5a8ccb70d	1
q_902281e9e8f388852b5c	p_a74d7c686a6e2da7e939	1
q_90473f76e173d1413856	p_a6486d003a8b7828a532	1
q_904a26191c1c179dd770	p_0f7e325dcbdc8730f993	1
q_905347ebedd1e383a675	p_2def7d5b406b0da6187e	1
q_905bf29a6b29a6c6e7a9	p_ede0a66b07579e3edce2	1
q_9066d2a0b00d88eff30f	p_d9e04424b74731fa9482	1
q_9094b53787d8d7c6f061	p_ca83c104dd2e16136d60	1
q_909503781c837ac56c4f	p_d41c6be22ada48acc47c	1
q_90f01ad84a0b20d92a25	p_05f1dfcf59eafeda8616	1
q_910c54b08b82f7ff0fb4	p_57e146e4a7fe41ad2ba4	1
q_911fe19b7a5ae262c7d4	p_d733c5c51b13b908fc67	1
q_914a6200a37315fdb75a	p_7909d399b80942950164	1
q_91b5acd35a866ecab4ab	p_5fba04d249db4acacf65	1
q_91bdbe176753fc011f94	p_dce3cf15cd8e6ec85e82	1
q_91c123063e2e22df3157	p_14741bffd3fad03f22af	1
q_91c6bd6f636a069b0ae0	p_1d7b0fffead4802d01b0	1
q_91fc65c8525a8b0dfeaa	p_88205c5982560a3e3d79	1
q_9252bd56d6f38dd85681	p_809874ce5c76956070f4	1
q_9262f11d58fabd5ab9f4	p_4d7defa07a93bce0b041	1
q_92c9c5cd15ff8940df09	p_d3a8ea42cbd97257ab9f	1
